,geo_precision,count,boundary,lon,lat
5299,2.0,1,USA.22.1_1,-70.44014984543833,41.71222818516881
5300,2.0,1,USA.22.1_1,-70.04937939735743,41.71483886717209
5301,2.0,1,USA.22.1_1,-70.65139690818427,41.52764491075057
5302,2.0,1,USA.34.54_1,-77.6453785179441,35.200876906562854
5303,2.0,1,USA.34.54_1,-77.47221037259766,35.40836340472563
5304,2.0,1,USA.29.13_1,-115.77228150347786,38.05971324167095
5305,2.0,1,USA.29.13_1,-116.07724089522044,36.354200940287356
5306,2.0,1,USA.12.5_1,-156.32280750384618,20.859730058999823
5307,2.0,1,USA.22.5_1,-70.9905061974476,42.631336082575324
5308,3.0,1,UGA.10_1,33.35274836067639,0.762634793436945
5309,3.0,1,UGA.3_1,31.34343535581383,2.723547832372998
5310,4.0,1,LKA,80.538480511008,6.337567565257869
5311,4.0,1,LKA,80.76273081225956,7.301120216465435
5312,4.0,1,LKA,80.65629134224965,7.411430799966641
5313,4.0,1,LKA,80.40482538112317,7.523121441845099
5314,4.0,1,LKA,81.81582392245848,6.78681144403813
5315,4.0,1,LKA,80.26708775890748,7.803101733876918
5316,4.0,1,LKA,80.22032086851159,8.422937057850392
5317,4.0,1,LKA,80.3381493344151,9.408991067100194
5318,4.0,1,LKA,81.58184565151197,6.597032825470047
5319,4.0,1,LKA,80.36897129967943,7.360132033217917
5320,4.0,1,LKA,80.31384792974772,7.032921659574412
5321,4.0,1,LKA,81.5221020515971,6.417689289515522
5322,4.0,1,LKA,80.41459908932491,6.939243272687541
5323,4.0,1,LKA,80.64923734782113,7.382192563348139
5324,4.0,1,LKA,80.12951865757556,6.545154404518693
5325,4.0,1,LKA,80.18226318136439,6.399190924306606
5326,4.0,1,LKA,80.11921880958933,8.045128826509924
5327,4.0,1,LKA,81.10109658485926,6.28325827743215
5328,4.0,1,LKA,80.84767215085974,6.721986229192936
5329,4.0,1,LKA,80.64609515949041,6.811870504028031
5330,4.0,1,LKA,81.09831019990428,6.350543970938273
5331,4.0,1,LKA,80.11040695025491,6.842210910696659
5332,4.0,1,LKA,80.03730736545546,8.979778251955773
5333,4.0,1,LKA,80.1688910835833,7.857714275945977
5334,4.0,1,LKA,81.52844769212999,7.668690477741293
5335,2.0,1,USA.29.11_1,-119.1555093937714,38.69334978307138
5336,2.0,1,USA.29.11_1,-119.19206569530775,39.145690581047056
5337,2.0,1,USA.29.11_1,-119.12598671058306,39.389107894758325
