,geo_precision,count,boundary,lon,lat
9862,1,2,AFG.22.12_1,70.6289,34.5876
9903,1,1,AFG.22.13_1,70.944,34.2634
9905,1,1,AFG.22.13_1,71.014,34.2536
9906,1,1,AFG.22.13_1,71.0217,34.4022
9907,1,1,AFG.22.13_1,71.0229,34.3779
9911,1,2,AFG.22.13_1,71.115,34.2675
9912,1,1,AFG.22.13_1,71.1153,34.2535
9892,1,3,AFG.22.14_1,70.8657,34.2553
9899,1,3,AFG.22.14_1,70.9124,34.2341
9909,1,2,AFG.22.14_1,71.0937,34.1233
9884,1,1,AFG.22.15_1,70.8101,34.1242
9788,1,2,AFG.22.16_1,70.214,34.1199
9792,1,2,AFG.22.16_1,70.2379,34.0877
9795,1,1,AFG.22.16_1,70.2437,34.1434
9797,1,2,AFG.22.16_1,70.2447,34.1034
9799,1,1,AFG.22.16_1,70.2552,34.1863
9801,1,3,AFG.22.16_1,70.2714,34.2054
9804,1,1,AFG.22.16_1,70.2798,34.1973
9807,1,2,AFG.22.16_1,70.2865,34.2116
9810,1,1,AFG.22.16_1,70.2941,34.2178
9813,1,1,AFG.22.16_1,70.303,34.2245
9819,1,1,AFG.22.16_1,70.3216,34.239
9821,1,1,AFG.22.16_1,70.3397,34.2397
9845,1,2,AFG.22.17_1,70.4609,34.3018
9847,1,5,AFG.22.17_1,70.5374,34.3701
9856,1,3,AFG.22.17_1,70.5962,34.1405
9864,1,1,AFG.22.17_1,70.6552,34.2104
9753,1,2,AFG.22.18_1,69.9477,34.2634
9759,1,1,AFG.22.18_1,69.9968,34.2449
9761,1,3,AFG.22.18_1,70.0098,34.1404
9764,1,2,AFG.22.18_1,70.0414,34.2682
9765,1,1,AFG.22.18_1,70.0575,34.2635
9766,1,1,AFG.22.18_1,70.0584,34.2373
9874,1,1,AFG.22.19_1,70.7525,34.1417
9881,1,1,AFG.22.19_1,70.799,34.1929
9883,1,4,AFG.22.19_1,70.8054,34.2508
9887,1,2,AFG.22.19_1,70.8196,34.2572
9888,1,3,AFG.22.19_1,70.8233,34.1875
9891,1,13,AFG.22.19_1,70.8585,34.1995
9897,1,1,AFG.22.19_1,70.9001,34.149
9869,1,4,AFG.22.2_1,70.7133,34.311
9873,1,1,AFG.22.2_1,70.7491,34.3654
9879,1,8,AFG.22.2_1,70.7712,34.3196
9880,1,2,AFG.22.2_1,70.7892,34.3049
9796,1,1,AFG.22.20_1,70.2437,34.3841
9822,1,3,AFG.22.20_1,70.3428,34.4238
9824,1,2,AFG.22.20_1,70.3622,34.4787
9825,1,2,AFG.22.20_1,70.3719,34.3685
9829,1,6,AFG.22.20_1,70.3802,34.4282
9832,1,5,AFG.22.20_1,70.3888,34.4522
9802,1,1,AFG.22.3_1,70.2777,34.2692
9815,1,1,AFG.22.3_1,70.3148,34.2947
9827,1,1,AFG.22.3_1,70.378,34.2998
9830,1,1,AFG.22.3_1,70.3863,34.2854
9843,1,2,AFG.22.3_1,70.4589,34.3362
9817,1,1,AFG.22.5_1,70.3183,34.1195
9831,1,6,AFG.22.5_1,70.3875,34.1056
9833,1,1,AFG.22.5_1,70.4038,34.1038
9834,1,1,AFG.22.5_1,70.4062,34.112
9835,1,1,AFG.22.5_1,70.4087,34.1086
9836,1,1,AFG.22.5_1,70.4135,34.0623
9838,1,2,AFG.22.5_1,70.434,34.118
9842,1,2,AFG.22.5_1,70.4542,34.0608
9846,1,2,AFG.22.5_1,70.469,34.0923
9886,1,1,AFG.22.6_1,70.8163,34.0273
9889,1,5,AFG.22.6_1,70.8369,34.0151
9894,1,1,AFG.22.6_1,70.8802,34.0077
9882,1,1,AFG.22.7_1,70.8004,34.3473
9902,1,1,AFG.22.7_1,70.943,34.4966
9737,1,1,AFG.22.8_1,69.7132,34.2699
9738,1,1,AFG.22.8_1,69.7205,34.3008
9742,1,1,AFG.22.8_1,69.7891,34.2937
9744,1,1,AFG.22.8_1,69.7995,34.2778
9839,1,2,AFG.22.9_1,70.4408,34.4671
9840,1,113,AFG.22.9_1,70.4515,34.4265
9844,1,2,AFG.22.9_1,70.4589,34.4516
9261,1,3,AFG.23.4_1,62.7004,31.5076
9262,1,1,AFG.23.4_1,62.8795,31.6234
9263,1,1,AFG.23.4_1,63.0234,31.7808
9267,1,1,AFG.23.4_1,63.1336,31.9635
9223,1,5,AFG.23.5_1,61.8833,30.9667
9915,1,1,AFG.24.2_1,71.3333,35.4167
9900,1,2,AFG.24.5_1,70.9226,35.4206
9904,1,1,AFG.24.6_1,70.9948,35.1907
9703,1,1,AFG.25.1_1,69.3033,32.7469
9705,1,4,AFG.25.1_1,69.3292,32.7811
9577,1,12,AFG.25.10_1,68.7304,33.1757
9580,1,1,AFG.25.10_1,68.7502,33.189
9696,1,3,AFG.25.11_1,69.2565,32.9264
9510,1,2,AFG.25.14_1,68.3329,32.6832
9538,1,1,AFG.25.14_1,68.501,32.6737
9549,1,1,AFG.25.14_1,68.5738,32.5345
9498,1,1,AFG.25.2_1,68.1286,32.3997
9710,1,1,AFG.25.3_1,69.3731,32.977
9599,1,1,AFG.25.4_1,68.856,32.5099
9614,1,1,AFG.25.5_1,68.9052,33.3362
9618,1,1,AFG.25.5_1,68.9232,33.2045
9692,1,1,AFG.25.6_1,69.2444,33.1242
9637,1,1,AFG.25.8_1,69.0156,33.118
9657,1,4,AFG.26.12_1,69.1055,33.4968
9665,1,6,AFG.26.12_1,69.1392,33.5345
