,geo_precision,count,boundary,lon,lat
6474,2,2,AFG.24.5_1,70.7449,35.1203
6475,2,1,AFG.22.7_1,70.7626,34.3582
6476,2,1,AFG.22.1_1,70.7634,34.0639
6477,2,8,AFG.18.11_1,70.764,34.7158
6478,2,1,AFG.22.1_1,70.7645,34.0689
6479,2,4,AFG.18.11_1,70.765,34.6134
6480,2,3,AFG.1.8_1,70.7725,36.0286
6481,2,23,AFG.18.6_1,70.7822,34.949
6482,2,3,AFG.1.5_1,70.7952,36.5166
6483,2,1,AFG.22.19_1,70.8054,34.2508
6484,2,3,AFG.1.1_1,70.8215,37.2662
6485,2,30,AFG.22.19_1,70.8233,34.1875
6486,2,39,AFG.22.15_1,70.8261,34.0566
6487,2,39,AFG.22.19_1,70.8318,34.1959
6488,2,11,AFG.1.5_1,70.8342,36.8648
6489,2,1,AFG.22.6_1,70.8369,34.0151
6490,2,2,AFG.22.19_1,70.8585,34.1995
6491,2,47,AFG.22.14_1,70.8657,34.2553
6492,2,8,AFG.18.7_1,70.8975,34.6479
6493,2,21,AFG.18.6_1,70.9051,34.9844
6494,2,5,AFG.1.1_1,70.9066,37.0025
6495,2,1,AFG.24.5_1,70.9226,35.4206
6496,2,11,AFG.18.4_1,70.9264,34.6925
6497,2,51,AFG.22.6_1,70.93,34.0397
6498,2,25,AFG.1.8_1,70.9415,36.0267
6499,2,12,AFG.24.6_1,70.9948,35.1907
6500,2,34,AFG.22.14_1,71.0445,34.2379
6501,2,10,AFG.1.1_1,71.0907,36.7854
6502,2,1,AFG.18.1_1,71.0908,34.9588
6503,2,1,AFG.22.14_1,71.0937,34.1233
6504,2,26,AFG.18.12_1,71.1097,34.7896
6505,2,24,AFG.18.1_1,71.1274,34.9109
6506,2,3,AFG.18.1_1,71.147,34.8731
6507,2,3,AFG.1.1_1,71.1638,37.1043
6508,2,10,AFG.18.8_1,71.1697,34.8914
6509,2,20,AFG.18.1_1,71.2717,34.9692
6510,2,17,AFG.24.2_1,71.3333,35.4167
6511,2,7,AFG.24.1_1,71.3434,35.6728
6512,2,8,AFG.1.13_1,71.3441,36.5295
6513,2,2,AFG.18.2_1,71.3581,35.0333
6514,2,22,AFG.18.5_1,71.4194,34.9925
6515,2,17,AFG.18.9_1,71.5228,35.22
6516,2,6,AFG.1.4_1,71.5729,36.7081
6517,2,1,AFG.18.9_1,71.6002,35.1953
6518,2,3,AFG.12.10_1,61.1978,34.6539
6519,2,10,AFG.7.11_1,61.3779,32.1082
6520,2,1,AFG.7.11_1,61.4469,32.1424
6521,2,8,AFG.12.4_1,61.4932,34.3448
6522,2,8,AFG.7.1_1,61.654,32.7587
6523,2,7,AFG.12.5_1,61.6873,35.1055
6524,2,5,AFG.12.16_1,61.7467,34.3426
6525,2,3,AFG.23.5_1,61.8833,30.9667
6526,2,1,AFG.23.2_1,62.0448,30.2842
6527,2,33,AFG.7.9_1,62.0576,32.4878
6528,2,2,AFG.23.1_1,62.0645,31.1752
6529,2,14,AFG.7.6_1,62.1043,32.6542
6530,2,23,AFG.7.4_1,62.1164,32.3745
6531,2,69,AFG.12.15_1,62.1474,33.3029
6532,2,3,AFG.12.7_1,62.1997,34.3482
6533,2,6,AFG.12.6_1,62.2124,34.2122
6534,2,3,AFG.12.8_1,62.2465,34.3016
6535,2,15,AFG.12.1_1,62.2696,33.6457
6536,2,1,AFG.12.15_1,62.3414,33.3631
6537,2,73,AFG.7.3_1,62.4654,32.6357
6538,2,2,AFG.7.3_1,62.4895,32.6296
6539,2,16,AFG.12.12_1,62.5476,34.8711
6540,2,6,AFG.12.12_1,62.5483,34.8714
6541,2,2,AFG.12.9_1,62.5863,34.4811
6542,2,10,AFG.12.14_1,62.63,34.2989
6543,2,1,AFG.23.4_1,62.7004,31.5076
6544,2,12,AFG.23.4_1,62.7905,31.5292
6545,2,8,AFG.7.2_1,62.9494,32.2414
6546,2,9,AFG.2.4_1,63.0044,35.248
6547,2,3,AFG.2.7_1,63.1289,34.9874
6548,2,18,AFG.12.13_1,63.1764,34.3697
6549,2,1,AFG.12.13_1,63.1984,34.3722
6550,2,9,AFG.12.3_1,63.2474,33.7853
6551,2,10,AFG.2.6_1,63.2926,35.0399
6552,2,2,AFG.11.11_1,63.298,30.4321
