,geo_precision,count,boundary,lon,lat
255,3.0,2,USA.43_1,-86.7489,35.7449
256,3.0,2,USA.33_1,-74.4043,41.3206
257,3.0,1,,-156.5,20.7503
258,3.0,1,USA.44_1,-99.2506,31.2504
259,3.0,1,USA.3_1,-111.388,33.7712
260,3.0,1,USA.47_1,-78.2057,37.768
261,3.0,1,USA.48_1,-121.571,47.3917
262,3.0,1,USA.2_1,-152.268,61.385
263,1.0,2,,69.25,41.3167
264,1.0,1,,69.4444,41.4019
265,4.0,56,UZB,63.8491,41.7075
266,1.0,6,,18.05,59.3333
267,1.0,1,,12.9833,59.15
268,4.0,56,SWE,15.0,62.0
269,1.0,4,,139.751,35.685
270,4.0,55,JPN,138.0,36.0
271,1.0,12,,2.3333,48.8667
272,1.0,1,,5.4488,43.5287
273,4.0,53,FRA,2.0,46.0
274,1.0,14,,-106.05,24.3833
275,1.0,2,,-93.7292,17.6708
276,1.0,2,,-100.317,25.6667
277,1.0,1,,-98.4889,19.4222
278,1.0,1,,-99.1386,19.4342
279,1.0,1,,-101.117,19.7
280,4.0,46,MEX,-102.0,23.0
281,4.0,34,KEN,38.0,1.0
282,4.0,32,PER,-76.0,-10.0
283,1.0,4,,32.5656,0.3156
284,1.0,2,,32.5667,0.3333
285,1.0,1,,32.35,0.3667
286,3.0,1,UGA.10_1,33.4686,0.6092
287,3.0,1,UGA.3_1,30.9111,3.0201
288,4.0,32,UGA,33.0,2.0
289,1.0,2,,4.9167,52.35
290,4.0,28,NLD,5.75,52.5
291,1.0,2,,7.4667,46.9167
292,4.0,27,CHE,8.0,47.0
293,1.0,2,,27.5667,53.9
294,4.0,25,BLR,28.0,53.0
295,1.0,1,,79.8478,6.9319
296,4.0,25,LKA,81.0,7.0
297,4.0,24,MAC,113.5597,22.1578
298,1.0,8,,-79.4167,43.6667
299,1.0,1,,-79.05,43.1
300,1.0,1,,-75.7,45.4167
301,1.0,1,,-73.5833,45.5
302,4.0,24,CAN,-96.0,60.0
303,4.0,23,TZA,35.0,-6.0
304,4.0,23,TUN,9.0,34.0
305,1.0,1,,4.7351,12.1288
306,1.0,1,,6.2849,12.3337
307,1.0,1,,8.5121,7.7411
308,1.0,1,,11.3667,8.8833
309,1.0,1,,6.5569,9.6139
310,2.0,2,NGA.15.3_1,7.5333,9.0833
311,2.0,1,NGA.5.4_1,10.9667,11.4833
312,3.0,5,NGA.26_1,8.5167,8.3167
313,3.0,1,NGA.27_1,6.0,10.0
314,3.0,1,NGA.5_1,9.8433,10.3134
315,3.0,1,NGA.37_1,6.6333,12.55
316,3.0,1,NGA.23_1,7.4,7.2667
317,4.0,22,NGA,8.0,10.0
318,4.0,1,NGA,6.4168,5.3016
319,1.0,4,,12.4833,41.9
320,1.0,3,,13.3667,38.1167
321,4.0,22,ITA,12.8333,42.8333
322,1.0,6,,-51.0333,-21.15
323,1.0,3,,-46.6167,-23.5333
324,1.0,1,,-47.0833,-22.9
325,1.0,1,,-47.8642,-22.9503
326,1.0,1,,-52.2667,-27.8333
327,3.0,4,BRA.5_1,-38.5167,-12.9833
328,4.0,21,BRA,-55.0,-10.0
329,1.0,6,,174.583,-36.75
330,3.0,1,NZL.19_1,170.083,-43.5
331,4.0,20,NZL,174.0,-42.0
332,4.0,20,NER,8.0,16.0
333,1.0,5,,19.0833,47.5
334,4.0,19,HUN,20.0,47.0
335,1.0,2,,-63.5643,10.1787
336,1.0,2,,-66.9167,10.5
337,4.0,19,VEN,-66.0,8.0
338,1.0,3,,121.532,25.0478
339,4.0,17,TWN,121.0,24.0
340,4.0,17,ETH,38.0,8.0
341,4.0,16,TCD,19.0,15.0
342,4.0,16,CUB,-79.5,22.0
343,1.0,2,,23.7333,37.9833
344,3.0,2,GRC.6_1,23.5833,41.25
345,4.0,16,GRC,22.0,39.0
346,1.0,5,,101.7,3.1667
347,4.0,15,MYS,112.5,2.5
348,1.0,2,,39.8261,21.4267
349,1.0,2,,39.2192,21.5169
350,4.0,15,SAU,45.0,25.0
351,4.0,15,KWT,47.75,29.5
352,4.0,15,ESP,-4.0,40.0
353,4.0,14,YEM,47.5,15.5
354,1.0,7,,5.3223,31.935
355,1.0,1,,6.0529,31.7019
356,4.0,14,DZA,3.0,28.0
357,1.0,6,,45.3667,2.0667
358,3.0,1,SOM.12_1,49.0,9.0
